"Year","State","Commodity","Measurement","Unit","Domain","Category","Value"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(CYPRODINIL = 288202)","2,200"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FENBUCONAZOLE = 129011)","700"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FENHEXAMID = 90209)","1,700"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FLUAZINAM = 129098)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FLUDIOXONIL = 71503)","1,500"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FLUOPYRAM = 80302)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(IPRODIONE = 109801)","2,800"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(MEFENOXAM = 113502)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(METCONAZOLE = 125619)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","1,200"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(OXYTETRACYCLINE CALC = 6321)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(PROPICONAZOLE = 122101)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(PYRACLOSTROBIN = 99100)","500"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(PYRIMETHANIL = 288201)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(STREPTOMYCES LYDICUS = 6327)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(SULFUR = 77501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(TEA TREE OIL = 28853)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(TOTAL)","41,600"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(ZIRAM = 34805)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)","100"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(CLETHODIM = 121011)","300"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(CLOPYRALID MONO SALT = 117401)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(DICHLOBENIL = 27401)","1,100"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(DIURON = 35505)","3,100"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(FLUMIOXAZIN = 129034)","300"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","4,500"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","1,900"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(MESOTRIONE = 122990)","500"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(NORFLURAZON = 105801)","3,000"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(ORYZALIN = 104201)","19,000"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(OXYFLUORFEN = 111601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(PARAQUAT = 61601)","2,800"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(PENDIMETHALIN = 108501)","9,100"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(PRONAMIDE = 101701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(RIMSULFURON = 129009)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(S-METOLACHLOR = 108800)","1,300"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(SETHOXYDIM = 121001)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(SIMAZINE = 80807)","4,200"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(SULFENTRAZONE = 129081)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(TERBACIL = 12701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(TOTAL)","53,300"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(ACETAMIPRID = 99050)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(BIFENTHRIN = 128825)","100"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(BT KURSTAKI SA-11 = 6519)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(CYANTRANILIPROLE = 90098)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(DIAZINON = 57801)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(ESFENVALERATE = 109303)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(FENPROPATHRIN = 127901)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(FERRIC SODIUM EDTA = 139114)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(MALATHION = 57701)","8,700"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(METHOMYL = 90301)","2,000"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(METHOXYFENOZIDE = 121027)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(NOVALURON = 124002)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(PHOSMET = 59201)","2,100"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(PYRETHRINS = 69001)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(SPINETORAM = 110007)","300"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(SPINOSAD = 110003)","500"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(THIAMETHOXAM = 60109)","100"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(TOTAL)","14,500"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","200"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(BT KURSTAKI SA-12 = 6518)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(CAPRIC ACID = 128955)","13,400"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(CAPRYLIC ACID = 128919)","19,700"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(CYTOKININS = 116801)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(DIPHACINONE = 67701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(FORCHLORFENURON = 128819)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(HYDROGEN PEROXIDE = 595)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(INDAZIFLAM = 80818)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(IRON PHOSPHATE = 34903)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(METHYL ANTHRANILATE = 128725)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(MINERAL OIL = 63502)","2,800"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(NAA, POTASSIUM SALT = 56003)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(PEROXYACETIC ACID = 63201)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(REYNOUTRIA SACHALINE = 55809)","300"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(TOTAL)","45,500"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB","OTHER","(ZINC PHOSPHIDE = 88601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","0.156"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BACILLUS PUMILUS = 6485)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(BOSCALID = 128008)","0.328"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(CAPTAN = 81301)","1.738"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)","1.889"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(COPPER OXIDE = 25601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(CYPRODINIL = 288202)","0.314"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","0.094"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FENHEXAMID = 90209)","0.745"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FLUAZINAM = 129098)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","0.209"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(FLUOPYRAM = 80302)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(IPRODIONE = 109801)","0.942"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(MEFENOXAM = 113502)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(METCONAZOLE = 125619)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","1.666"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(OXYTETRACYCLINE CALC = 6321)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)","0.167"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(PYRIMETHANIL = 288201)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(STREPTOMYCES LYDICUS = 6327)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(SULFUR = 77501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(TEA TREE OIL = 28853)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","(ZIRAM = 34805)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)","0.03"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(CLETHODIM = 121011)","0.117"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(CLOPYRALID MONO SALT = 117401)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(DICHLOBENIL = 27401)","2.23"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(DIURON = 35505)","1.405"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","0.235"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","0.97"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","0.546"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(MESOTRIONE = 122990)","0.1"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(NORFLURAZON = 105801)","2.537"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(ORYZALIN = 104201)","3.146"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(OXYFLUORFEN = 111601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(PARAQUAT = 61601)","0.565"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(PENDIMETHALIN = 108501)","2.745"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(PRONAMIDE = 101701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(RIMSULFURON = 129009)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(S-METOLACHLOR = 108800)","1.189"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(SETHOXYDIM = 121001)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(SIMAZINE = 80807)","1.73"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(SULFENTRAZONE = 129081)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","HERBICIDE","(TERBACIL = 12701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(ACETAMIPRID = 99050)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","0.076"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(BT KURSTAKI SA-11 = 6519)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(CYANTRANILIPROLE = 90098)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(DIAZINON = 57801)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(ESFENVALERATE = 109303)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(FENPROPATHRIN = 127901)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(FERRIC SODIUM EDTA = 139114)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(MALATHION = 57701)","1.513"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(METHOMYL = 90301)","0.802"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(METHOXYFENOZIDE = 121027)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(NOVALURON = 124002)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(PHOSMET = 59201)","0.914"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(PYRETHRINS = 69001)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(SPINETORAM = 110007)","0.077"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(SPINOSAD = 110003)","0.079"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)","0.074"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","0.025"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(BT KURSTAKI SA-12 = 6518)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CAPRIC ACID = 128955)","7.05"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CAPRYLIC ACID = 128919)","10.368"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(CYTOKININS = 116801)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(DIPHACINONE = 67701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(FORCHLORFENURON = 128819)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(HYDROGEN PEROXIDE = 595)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(INDAZIFLAM = 80818)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(IRON PHOSPHATE = 34903)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(METHYL ANTHRANILATE = 128725)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(MINERAL OIL = 63502)","6.367"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(NAA, POTASSIUM SALT = 56003)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(PEROXYACETIC ACID = 63201)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)","0.207"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / APPLICATION, AVG","OTHER","(ZINC PHOSPHIDE = 88601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","0.188"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BACILLUS PUMILUS = 6485)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(BOSCALID = 128008)","0.439"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CAPTAN = 81301)","2.849"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)","2.33"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(COPPER OXIDE = 25601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(CYPRODINIL = 288202)","0.411"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","0.114"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FENHEXAMID = 90209)","0.825"
